,제목,가수,곡명,이미지색감,색감비율
1525,가을 밤 Giveon의 음악,19 Giveon,Stuck On You ,"[73, 101, 124]",5.932725694444444
1526,가을 밤 Giveon의 음악,19 Giveon,Stuck On You ,"[7, 168, 251]",4.202039930555555
1527,가을 밤 Giveon의 음악,20 Giveon,The Beach ,"[5, 12, 9]",89.86469184027777
1528,가을 밤 Giveon의 음악,20 Giveon,The Beach ,"[73, 101, 124]",5.932942708333333
1529,가을 밤 Giveon의 음악,20 Giveon,The Beach ,"[7, 168, 251]",4.202365451388889
1530,가을 밤 Giveon의 음악,21 Giveon,World We Created 22 Giveon - This Ain’t Love ,"[5, 12, 9]",89.865234375
1531,가을 밤 Giveon의 음악,21 Giveon,World We Created 22 Giveon - This Ain’t Love ,"[73, 101, 124]",5.932725694444444
1532,가을 밤 Giveon의 음악,21 Giveon,World We Created 22 Giveon - This Ain’t Love ,"[7, 168, 251]",4.202039930555555
1533,가을 밤 Giveon의 음악,23 Giveon,Heartbreak Anniversary ,"[5, 12, 9]",89.86501736111111
1534,가을 밤 Giveon의 음악,23 Giveon,Heartbreak Anniversary ,"[73, 101, 124]",5.932942708333333
1535,가을 밤 Giveon의 음악,23 Giveon,Heartbreak Anniversary ,"[7, 168, 251]",4.202039930555555
1536,에어컨 끄고 창문 열고 드라이브,01 PHONNY PPL,to get home.  ,"[11, 10, 9]",52.00716145833333
1537,에어컨 끄고 창문 열고 드라이브,01 PHONNY PPL,to get home.  ,"[97, 75, 90]",40.268880208333336
1538,에어컨 끄고 창문 열고 드라이브,01 PHONNY PPL,to get home.  ,"[7, 168, 251]",7.723958333333333
1539,에어컨 끄고 창문 열고 드라이브,02 PHONNY PPL,Fkn Around  ,"[11, 10, 9]",52.00716145833333
1540,에어컨 끄고 창문 열고 드라이브,02 PHONNY PPL,Fkn Around  ,"[97, 75, 90]",40.268880208333336
1541,에어컨 끄고 창문 열고 드라이브,02 PHONNY PPL,Fkn Around  ,"[7, 168, 251]",7.723958333333333
1542,에어컨 끄고 창문 열고 드라이브,03 PHONNY PPL,Nowhere But Up ,"[11, 10, 9]",52.00694444444445
1543,에어컨 끄고 창문 열고 드라이브,03 PHONNY PPL,Nowhere But Up ,"[97, 75, 90]",40.26909722222222
1544,에어컨 끄고 창문 열고 드라이브,03 PHONNY PPL,Nowhere But Up ,"[7, 168, 251]",7.723958333333333
1545,에어컨 끄고 창문 열고 드라이브,04 PHONNY PPL,try.  ,"[11, 10, 9]",52.00716145833333
1546,에어컨 끄고 창문 열고 드라이브,04 PHONNY PPL,try.  ,"[97, 75, 90]",40.268880208333336
1547,에어컨 끄고 창문 열고 드라이브,04 PHONNY PPL,try.  ,"[7, 168, 251]",7.723958333333333
1548,에어컨 끄고 창문 열고 드라이브,05 PHONNY PPL,dial tone. ,"[11, 10, 9]",52.00629340277778
1549,에어컨 끄고 창문 열고 드라이브,05 PHONNY PPL,dial tone. ,"[97, 75, 90]",40.269748263888886
1550,에어컨 끄고 창문 열고 드라이브,05 PHONNY PPL,dial tone. ,"[7, 168, 251]",7.723958333333333
1551,에어컨 끄고 창문 열고 드라이브,06 PHONNY PPL,love just died. ,"[11, 10, 9]",52.00629340277778
1552,에어컨 끄고 창문 열고 드라이브,06 PHONNY PPL,love just died. ,"[97, 75, 90]",40.269748263888886
1553,에어컨 끄고 창문 열고 드라이브,06 PHONNY PPL,love just died. ,"[7, 168, 251]",7.723958333333333
1554,에어컨 끄고 창문 열고 드라이브,07 PHONNY PPL,End of The niGht. ,"[11, 10, 9]",52.00629340277778
1555,에어컨 끄고 창문 열고 드라이브,07 PHONNY PPL,End of The niGht. ,"[97, 75, 90]",40.269748263888886
1556,에어컨 끄고 창문 열고 드라이브,07 PHONNY PPL,End of The niGht. ,"[7, 168, 251]",7.723958333333333
1557,에어컨 끄고 창문 열고 드라이브,08 PHONNY PPL,what it feels like.  ,"[11, 10, 9]",52.00629340277778
1558,에어컨 끄고 창문 열고 드라이브,08 PHONNY PPL,what it feels like.  ,"[97, 75, 90]",40.269748263888886
1559,에어컨 끄고 창문 열고 드라이브,08 PHONNY PPL,what it feels like.  ,"[7, 168, 251]",7.723958333333333
1560,에어컨 끄고 창문 열고 드라이브,09 PHONNY PPL,Statue Of Liberty. ,"[11, 10, 9]",52.00716145833333
1561,에어컨 끄고 창문 열고 드라이브,09 PHONNY PPL,Statue Of Liberty. ,"[97, 75, 90]",40.268880208333336
1562,에어컨 끄고 창문 열고 드라이브,09 PHONNY PPL,Statue Of Liberty. ,"[7, 168, 251]",7.723958333333333
1563,에어컨 끄고 창문 열고 드라이브,10 PHONNY PPL,On My Shit  ,"[11, 10, 9]",52.00716145833333
1564,에어컨 끄고 창문 열고 드라이브,10 PHONNY PPL,On My Shit  ,"[97, 75, 90]",40.268880208333336
1565,에어컨 끄고 창문 열고 드라이브,10 PHONNY PPL,On My Shit  ,"[7, 168, 251]",7.723958333333333
1566,에어컨 끄고 창문 열고 드라이브,11 PHONNY PPL,splashin. ,"[11, 10, 9]",52.00694444444445
1567,에어컨 끄고 창문 열고 드라이브,11 PHONNY PPL,splashin. ,"[97, 75, 90]",40.26909722222222
1568,에어컨 끄고 창문 열고 드라이브,11 PHONNY PPL,splashin. ,"[7, 168, 251]",7.723958333333333
1569,에어컨 끄고 창문 열고 드라이브,12 PHONNY PPL,Before You Get a Boyfriend. ,"[11, 10, 9]",52.00716145833333
1570,에어컨 끄고 창문 열고 드라이브,12 PHONNY PPL,Before You Get a Boyfriend. ,"[97, 75, 90]",40.268880208333336
1571,에어컨 끄고 창문 열고 드라이브,12 PHONNY PPL,Before You Get a Boyfriend. ,"[7, 168, 251]",7.723958333333333
1572,에어컨 끄고 창문 열고 드라이브,13 PHONNY PPL,take it easy. ,"[11, 10, 9]",52.00694444444445
1573,에어컨 끄고 창문 열고 드라이브,13 PHONNY PPL,take it easy. ,"[97, 75, 90]",40.26909722222222
1574,에어컨 끄고 창문 열고 드라이브,13 PHONNY PPL,take it easy. ,"[7, 168, 251]",7.723958333333333
1575,에어컨 끄고 창문 열고 드라이브,14 PHONNY PPL,Either Way. ,"[11, 10, 9]",52.00716145833333
1576,에어컨 끄고 창문 열고 드라이브,14 PHONNY PPL,Either Way. ,"[97, 75, 90]",40.268880208333336
1577,에어컨 끄고 창문 열고 드라이브,14 PHONNY PPL,Either Way. ,"[7, 168, 251]",7.723958333333333
1578,에어컨 끄고 창문 열고 드라이브,15 PHONNY PPL,been away. ,"[11, 10, 9]",52.00716145833333
1579,에어컨 끄고 창문 열고 드라이브,15 PHONNY PPL,been away. ,"[97, 75, 90]",40.268880208333336
1580,에어컨 끄고 창문 열고 드라이브,15 PHONNY PPL,been away. ,"[7, 168, 251]",7.723958333333333
1581,에어컨 끄고 창문 열고 드라이브,16 PHONNY PPL,HelGa. ,"[11, 10, 9]",52.00716145833333
1582,에어컨 끄고 창문 열고 드라이브,16 PHONNY PPL,HelGa. ,"[97, 75, 90]",40.26898871527778
1583,에어컨 끄고 창문 열고 드라이브,16 PHONNY PPL,HelGa. ,"[7, 168, 251]",7.723849826388888
1584,에어컨 끄고 창문 열고 드라이브,17 PHONNY PPL,Somehow. ,"[11, 10, 9]",52.00694444444445
1585,에어컨 끄고 창문 열고 드라이브,17 PHONNY PPL,Somehow. ,"[97, 75, 90]",40.26909722222222
1586,에어컨 끄고 창문 열고 드라이브,17 PHONNY PPL,Somehow. ,"[7, 168, 251]",7.723958333333333
1587,에어컨 끄고 창문 열고 드라이브,18 PHONNY PPL,Why iii Love The Moon.,"[11, 10, 9]",52.00694444444445
1588,에어컨 끄고 창문 열고 드라이브,18 PHONNY PPL,Why iii Love The Moon.,"[97, 75, 90]",40.26909722222222
1589,에어컨 끄고 창문 열고 드라이브,18 PHONNY PPL,Why iii Love The Moon.,"[7, 168, 251]",7.723958333333333
1590,일어나 가을이야,"01 Conor Albert, Alice Auer",Crazy He Calls Me 02 Jason LaPierre - I Get Along Without You Very Well  03 Eloise - Drunk On A Flight ,"[7, 34, 33]",38.3876953125
1591,일어나 가을이야,"01 Conor Albert, Alice Auer",Crazy He Calls Me 02 Jason LaPierre - I Get Along Without You Very Well  03 Eloise - Drunk On A Flight ,"[112, 129, 153]",33.47970920138889
1592,일어나 가을이야,"01 Conor Albert, Alice Auer",Crazy He Calls Me 02 Jason LaPierre - I Get Along Without You Very Well  03 Eloise - Drunk On A Flight ,"[36, 86, 98]",28.13259548611111
1593,일어나 가을이야,04 Jason LaPierre,same old story ,"[7, 34, 33]",38.39246961805556
1594,일어나 가을이야,04 Jason LaPierre,same old story ,"[112, 129, 153]",33.47960069444444
1595,일어나 가을이야,04 Jason LaPierre,same old story ,"[36, 86, 98]",28.1279296875
1596,일어나 가을이야,05 Benedict Cork,Easy ,"[7, 34, 33]",38.28873697916666
1597,일어나 가을이야,05 Benedict Cork,Easy ,"[112, 129, 153]",33.53309461805555
1598,일어나 가을이야,05 Benedict Cork,Easy ,"[36, 86, 98]",28.17816840277777
1599,일어나 가을이야,06 mokina,peaches ,"[7, 34, 33]",38.39246961805556
1600,일어나 가을이야,06 mokina,peaches ,"[112, 129, 153]",33.47960069444444
1601,일어나 가을이야,06 mokina,peaches ,"[36, 86, 98]",28.1279296875
1602,일어나 가을이야,07 Jason LaPierre,catching feelings 4 u ,"[7, 34, 33]",38.3876953125
1603,일어나 가을이야,07 Jason LaPierre,catching feelings 4 u ,"[112, 129, 153]",33.47970920138889
1604,일어나 가을이야,07 Jason LaPierre,catching feelings 4 u ,"[36, 86, 98]",28.13259548611111
1605,일어나 가을이야,08 Ted Fresco,My Sunny Day ,"[7, 34, 33]",38.3876953125
1606,일어나 가을이야,08 Ted Fresco,My Sunny Day ,"[112, 129, 153]",33.47970920138889
1607,일어나 가을이야,08 Ted Fresco,My Sunny Day ,"[36, 86, 98]",28.13259548611111
1608,일어나 가을이야,09 Kate Bollinger,A Couple Things ,"[7, 34, 33]",38.28374565972222
1609,일어나 가을이야,09 Kate Bollinger,A Couple Things ,"[112, 129, 153]",33.53754340277778
1610,일어나 가을이야,09 Kate Bollinger,A Couple Things ,"[36, 86, 98]",28.1787109375
1611,일어나 가을이야,10 Eloise,Vanilla Tobacco ,"[7, 34, 33]",38.3876953125
1612,일어나 가을이야,10 Eloise,Vanilla Tobacco ,"[112, 129, 153]",33.47970920138889
1613,일어나 가을이야,10 Eloise,Vanilla Tobacco ,"[36, 86, 98]",28.13259548611111
1614,일어나 가을이야,11 Kate Bollinger,Connecting Dots ,"[7, 34, 33]",38.28374565972222
1615,일어나 가을이야,11 Kate Bollinger,Connecting Dots ,"[112, 129, 153]",33.53754340277778
1616,일어나 가을이야,11 Kate Bollinger,Connecting Dots ,"[36, 86, 98]",28.1787109375
1617,일어나 가을이야,12 Bruno Major,The Show Must Go On ,"[7, 34, 33]",38.3876953125
1618,일어나 가을이야,12 Bruno Major,The Show Must Go On ,"[112, 129, 153]",33.47970920138889
1619,일어나 가을이야,12 Bruno Major,The Show Must Go On ,"[36, 86, 98]",28.13259548611111
1620,일어나 가을이야,13 Laufey,Street by Street ,"[7, 34, 33]",38.3876953125
1621,일어나 가을이야,13 Laufey,Street by Street ,"[112, 129, 153]",33.47970920138889
1622,일어나 가을이야,13 Laufey,Street by Street ,"[36, 86, 98]",28.13259548611111
1623,일어나 가을이야,14 Alice Auer,Unknown  ,"[7, 34, 33]",38.39246961805556
1624,일어나 가을이야,14 Alice Auer,Unknown  ,"[112, 129, 153]",33.47960069444444
1625,일어나 가을이야,14 Alice Auer,Unknown  ,"[36, 86, 98]",28.1279296875
1626,일어나 가을이야,15 Elli Ingram,Strange How Good Things Change ,"[7, 34, 33]",38.39246961805556
1627,일어나 가을이야,15 Elli Ingram,Strange How Good Things Change ,"[112, 129, 153]",33.47960069444444
1628,일어나 가을이야,15 Elli Ingram,Strange How Good Things Change ,"[36, 86, 98]",28.1279296875
1629,일어나 가을이야,16 Bruno Major,When Can We Be ,"[7, 34, 33]",38.27615017361112
1630,일어나 가을이야,16 Bruno Major,When Can We Be ,"[112, 129, 153]",33.539713541666664
1631,일어나 가을이야,16 Bruno Major,When Can We Be ,"[36, 86, 98]",28.18413628472222
1632,일어나 가을이야,17 Mac Ayres,I’ll Be Your Home Now ,"[7, 34, 33]",38.28873697916666
1633,일어나 가을이야,17 Mac Ayres,I’ll Be Your Home Now ,"[112, 129, 153]",33.53309461805555
1634,일어나 가을이야,17 Mac Ayres,I’ll Be Your Home Now ,"[36, 86, 98]",28.17816840277777
1635,일어나 가을이야,18 Albert Posis,Hello ,"[7, 34, 33]",38.39246961805556
1636,일어나 가을이야,18 Albert Posis,Hello ,"[112, 129, 153]",33.47960069444444
1637,일어나 가을이야,18 Albert Posis,Hello ,"[36, 86, 98]",28.1279296875
1638,일어나 가을이야,19 Sarah Kang,Hopeless Romantic ,"[7, 34, 33]",38.3876953125
1639,일어나 가을이야,19 Sarah Kang,Hopeless Romantic ,"[112, 129, 153]",33.47970920138889
1640,일어나 가을이야,19 Sarah Kang,Hopeless Romantic ,"[36, 86, 98]",28.13259548611111
1641,일어나 가을이야,20 Kate Bollinger,I Found Out ,"[7, 34, 33]",38.3876953125
1642,일어나 가을이야,20 Kate Bollinger,I Found Out ,"[112, 129, 153]",33.47970920138889
1643,일어나 가을이야,20 Kate Bollinger,I Found Out ,"[36, 86, 98]",28.13259548611111
1644,일어나 가을이야,21 Alice Auer,Greek Street ,"[7, 34, 33]",38.28374565972222
1645,일어나 가을이야,21 Alice Auer,Greek Street ,"[112, 129, 153]",33.53754340277778
1646,일어나 가을이야,21 Alice Auer,Greek Street ,"[36, 86, 98]",28.1787109375
1647,일어나 가을이야,22 Couch,Autumn,"[7, 34, 33]",38.28873697916666
1648,일어나 가을이야,22 Couch,Autumn,"[112, 129, 153]",33.53309461805555
1649,일어나 가을이야,22 Couch,Autumn,"[36, 86, 98]",28.17816840277777
1650,내 방구석을 칠하고 힙하게 만드는 방법,01 DeVita,Bonnie & Clyde 02 Hoody - Lust  03 ELO - F.W.B  ,"[10, 19, 23]",47.703342013888886
1651,내 방구석을 칠하고 힙하게 만드는 방법,01 DeVita,Bonnie & Clyde 02 Hoody - Lust  03 ELO - F.W.B  ,"[42, 57, 107]",41.35232204861112
1652,내 방구석을 칠하고 힙하게 만드는 방법,01 DeVita,Bonnie & Clyde 02 Hoody - Lust  03 ELO - F.W.B  ,"[227, 229, 231]",10.9443359375
1653,내 방구석을 칠하고 힙하게 만드는 방법,04 ELO,F.W.B part 2  ,"[10, 19, 23]",47.70475260416666
1654,내 방구석을 칠하고 힙하게 만드는 방법,04 ELO,F.W.B part 2  ,"[42, 58, 107]",41.35134548611112
1655,내 방구석을 칠하고 힙하게 만드는 방법,04 ELO,F.W.B part 2  ,"[227, 229, 231]",10.943901909722223
1656,내 방구석을 칠하고 힙하게 만드는 방법,05 LeeHi,H.S.K.T.  ,"[10, 19, 23]",47.703342013888886
1657,내 방구석을 칠하고 힙하게 만드는 방법,05 LeeHi,H.S.K.T.  ,"[42, 57, 107]",41.35264756944444
1658,내 방구석을 칠하고 힙하게 만드는 방법,05 LeeHi,H.S.K.T.  ,"[227, 229, 231]",10.944010416666666
1659,내 방구석을 칠하고 힙하게 만드는 방법,06 ELO,Your Love ,"[10, 19, 23]",47.7080078125
1660,내 방구석을 칠하고 힙하게 만드는 방법,06 ELO,Your Love ,"[42, 58, 107]",41.35167100694444
1661,내 방구석을 칠하고 힙하게 만드는 방법,06 ELO,Your Love ,"[227, 229, 231]",10.940321180555555
1662,내 방구석을 칠하고 힙하게 만드는 방법,07 DeVita,Cheese In The Trap  ,"[10, 19, 23]",47.70811631944444
1663,내 방구석을 칠하고 힙하게 만드는 방법,07 DeVita,Cheese In The Trap  ,"[42, 58, 107]",41.35167100694444
1664,내 방구석을 칠하고 힙하게 만드는 방법,07 DeVita,Cheese In The Trap  ,"[227, 229, 231]",10.94021267361111
1665,내 방구석을 칠하고 힙하게 만드는 방법,08 CODE KUNST,rain bird  ,"[10, 19, 23]",47.703342013888886
1666,내 방구석을 칠하고 힙하게 만드는 방법,08 CODE KUNST,rain bird  ,"[42, 57, 107]",41.35264756944444
1667,내 방구석을 칠하고 힙하게 만드는 방법,08 CODE KUNST,rain bird  ,"[227, 229, 231]",10.944010416666666
1668,내 방구석을 칠하고 힙하게 만드는 방법,09 CODE KUNST,Let u in  ,"[10, 19, 23]",47.699435763888886
1669,내 방구석을 칠하고 힙하게 만드는 방법,09 CODE KUNST,Let u in  ,"[42, 57, 107]",41.35633680555556
1670,내 방구석을 칠하고 힙하게 만드는 방법,09 CODE KUNST,Let u in  ,"[227, 229, 231]",10.944227430555555
1671,내 방구석을 칠하고 힙하게 만드는 방법,10 punchnello,Winter Blossom  ,"[10, 19, 23]",47.70377604166667
1672,내 방구석을 칠하고 힙하게 만드는 방법,10 punchnello,Winter Blossom  ,"[42, 57, 107]",41.35221354166666
1673,내 방구석을 칠하고 힙하게 만드는 방법,10 punchnello,Winter Blossom  ,"[227, 229, 231]",10.944010416666666
1674,내 방구석을 칠하고 힙하게 만드는 방법,11 Woo,SS  ,"[10, 19, 23]",47.703342013888886
1675,내 방구석을 칠하고 힙하게 만드는 방법,11 Woo,SS  ,"[42, 57, 107]",41.35264756944444
1676,내 방구석을 칠하고 힙하게 만드는 방법,11 Woo,SS  ,"[227, 229, 231]",10.944010416666666
1677,내 방구석을 칠하고 힙하게 만드는 방법,12 Hoody,D-day  ,"[10, 19, 23]",47.699435763888886
1678,내 방구석을 칠하고 힙하게 만드는 방법,12 Hoody,D-day  ,"[42, 57, 107]",41.35655381944445
1679,내 방구석을 칠하고 힙하게 만드는 방법,12 Hoody,D-day  ,"[227, 229, 231]",10.944010416666666
1680,내 방구석을 칠하고 힙하게 만드는 방법,13 Loco,Just Like This  ,"[10, 19, 23]",47.703342013888886
1681,내 방구석을 칠하고 힙하게 만드는 방법,13 Loco,Just Like This  ,"[42, 57, 107]",41.35264756944444
1682,내 방구석을 칠하고 힙하게 만드는 방법,13 Loco,Just Like This  ,"[227, 229, 231]",10.944010416666666
1683,내 방구석을 칠하고 힙하게 만드는 방법,14 GRAY,U ,"[10, 19, 23]",47.70323350694444
1684,내 방구석을 칠하고 힙하게 만드는 방법,14 GRAY,U ,"[42, 57, 107]",41.35243055555556
1685,내 방구석을 칠하고 힙하게 만드는 방법,14 GRAY,U ,"[227, 229, 231]",10.9443359375
1686,내 방구석을 칠하고 힙하게 만드는 방법,15 DeVita,Tell Nobody  ,"[10, 19, 23]",47.699435763888886
1687,내 방구석을 칠하고 힙하게 만드는 방법,15 DeVita,Tell Nobody  ,"[42, 57, 107]",41.355794270833336
1688,내 방구석을 칠하고 힙하게 만드는 방법,15 DeVita,Tell Nobody  ,"[227, 229, 231]",10.944769965277777
1689,내 방구석을 칠하고 힙하게 만드는 방법,16 DeVita,Superstar ,"[10, 19, 23]",47.70811631944444
1690,내 방구석을 칠하고 힙하게 만드는 방법,16 DeVita,Superstar ,"[42, 58, 107]",41.35167100694444
1691,내 방구석을 칠하고 힙하게 만드는 방법,16 DeVita,Superstar ,"[227, 229, 231]",10.94021267361111
1692,내 방구석을 칠하고 힙하게 만드는 방법,17 CODE KUNST,little bit  ,"[10, 19, 23]",47.699435763888886
1693,내 방구석을 칠하고 힙하게 만드는 방법,17 CODE KUNST,little bit  ,"[42, 57, 107]",41.355794270833336
1694,내 방구석을 칠하고 힙하게 만드는 방법,17 CODE KUNST,little bit  ,"[227, 229, 231]",10.944769965277777
1695,내 방구석을 칠하고 힙하게 만드는 방법,18 Hoody,Dream About U  ,"[10, 19, 23]",47.70811631944444
1696,내 방구석을 칠하고 힙하게 만드는 방법,18 Hoody,Dream About U  ,"[42, 58, 107]",41.35167100694444
1697,내 방구석을 칠하고 힙하게 만드는 방법,18 Hoody,Dream About U  ,"[227, 229, 231]",10.94021267361111
1698,내 방구석을 칠하고 힙하게 만드는 방법,19 CODE KUNST,55  ,"[10, 19, 23]",47.70855034722222
