,제목,설명,가수,곡명,이미지객체,이미지색감,색감비율
145,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Your Night Is My Dream,person,"[2, 2, 3]",40.26779513888889
146,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Your Night Is My Dream,person,"[73, 82, 151]",3.276258680555556
147,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"The Paper Kites, Lucy Rose",For All You Give,person,"[25, 15, 5]",95.39246961805556
148,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"The Paper Kites, Lucy Rose",For All You Give,person,"[42, 47, 115]",3.868381076388889
149,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"The Paper Kites, Lucy Rose",For All You Give,person,"[163, 178, 207]",0.7391493055555556
150,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,yellow lights,person,"[25, 15, 5]",95.39529079861111
151,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,yellow lights,person,"[42, 47, 115]",3.8665364583333335
152,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,yellow lights,person,"[163, 178, 207]",0.7381727430555556
153,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,yaeow,does it really matter?,person,"[41, 25, 8]",56.45572916666667
154,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,yaeow,does it really matter?,person,"[2, 2, 3]",40.26779513888889
155,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,yaeow,does it really matter?,person,"[73, 82, 151]",3.2764756944444446
156,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,to the moon & back,person,"[41, 25, 8]",56.45551215277778
157,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,to the moon & back,person,"[2, 2, 3]",40.26790364583333
158,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,to the moon & back,person,"[73, 82, 151]",3.276584201388889
159,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Wang OK,City Of Stars,person,"[41, 25, 8]",56.45551215277778
160,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Wang OK,City Of Stars,person,"[2, 2, 3]",40.26790364583333
161,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Wang OK,City Of Stars,person,"[73, 82, 151]",3.276584201388889
162,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Api & Sarah Hemi,Isn't It Strange,person,"[41, 25, 8]",56.45551215277778
163,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Api & Sarah Hemi,Isn't It Strange,person,"[2, 2, 3]",40.26790364583333
164,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Api & Sarah Hemi,Isn't It Strange,person,"[73, 82, 151]",3.276584201388889
165,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,When The World Stopped Moving,person,"[26, 36, 32]",46.45388454861112
166,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,When The World Stopped Moving,person,"[48, 56, 59]",44.03591579861112
167,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,When The World Stopped Moving,person,"[86, 94, 111]",9.510199652777777
168,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,I Don't Know You At All,person,"[47, 56, 59]",45.22157118055555
169,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,I Don't Know You At All,person,"[26, 36, 32]",45.072482638888886
170,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,I Don't Know You At All,person,"[86, 94, 111]",9.705946180555555
171,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,Angelina,person,"[26, 36, 32]",46.4501953125
172,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,Angelina,person,"[48, 56, 59]",44.03960503472222
173,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,Angelina,person,"[86, 94, 111]",9.510199652777777
174,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Eloise,Wanderlust,person,"[27, 36, 33]",48.386067708333336
175,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Eloise,Wanderlust,person,"[48, 57, 60]",42.42925347222222
176,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Eloise,Wanderlust,person,"[87, 95, 112]",9.184678819444445
177,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Delaney Bailey,we were girls together,person,"[27, 36, 33]",48.38509114583333
178,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Delaney Bailey,we were girls together,person,"[48, 57, 60]",42.41688368055556
179,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Delaney Bailey,we were girls together,person,"[87, 95, 112]",9.19802517361111
180,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lyn Lapid,My Little Island,person,"[47, 56, 59]",45.22157118055555
181,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lyn Lapid,My Little Island,person,"[26, 36, 32]",45.072482638888886
182,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lyn Lapid,My Little Island,person,"[86, 94, 111]",9.705946180555555
183,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,In Agreement,person,"[26, 36, 32]",46.426974826388886
184,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,In Agreement,person,"[48, 56, 59]",44.02777777777778
185,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,In Agreement,person,"[86, 94, 111]",9.545247395833334
186,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,...What Are We?,person,"[27, 36, 33]",48.38509114583333
187,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,...What Are We?,person,"[48, 57, 60]",42.41688368055556
188,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,...What Are We?,person,"[87, 95, 112]",9.19802517361111
189,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Olivia Barton,Control Freak,person,"[47, 56, 59]",45.22157118055555
190,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Olivia Barton,Control Freak,person,"[26, 36, 32]",45.072482638888886
191,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Olivia Barton,Control Freak,person,"[86, 94, 111]",9.705946180555555
192,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Avery Lynch,useless information,person,"[47, 56, 59]",45.230794270833336
193,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Avery Lynch,useless information,person,"[26, 36, 32]",45.072482638888886
194,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Avery Lynch,useless information,person,"[86, 94, 111]",9.69672309027778
195,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lyn Lapid,When She Loved Me,person,"[26, 36, 32]",46.45388454861112
196,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lyn Lapid,When She Loved Me,person,"[48, 56, 59]",44.03591579861112
197,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lyn Lapid,When She Loved Me,person,"[86, 94, 111]",9.510199652777777
198,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Paolo Bennet,It's a Sin to Tell a Lie,person,"[26, 36, 32]",46.45388454861112
199,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Paolo Bennet,It's a Sin to Tell a Lie,person,"[48, 56, 59]",44.03591579861112
200,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Paolo Bennet,It's a Sin to Tell a Lie,person,"[86, 94, 111]",9.510199652777777
201,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,Stupid,person,"[26, 36, 32]",46.42274305555556
202,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,Stupid,person,"[48, 56, 59]",44.03092447916666
203,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,Stupid,person,"[86, 94, 111]",9.54633246527778
204,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Siv Jakobsen,Not Alone,person,"[47, 56, 59]",45.22157118055555
205,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Siv Jakobsen,Not Alone,person,"[26, 36, 32]",45.072482638888886
206,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Siv Jakobsen,Not Alone,person,"[86, 94, 111]",9.705946180555555
207,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Melody Niche,Vincent,person,"[26, 36, 32]",46.45388454861112
208,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Melody Niche,Vincent,person,"[48, 56, 59]",44.03591579861112
209,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Melody Niche,Vincent,person,"[86, 94, 111]",9.510199652777777
210,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Joie Tan,any picture with you,person,"[26, 36, 32]",46.43511284722222
211,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Joie Tan,any picture with you,person,"[48, 56, 59]",44.04611545138889
212,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Joie Tan,any picture with you,person,"[86, 94, 111]",9.51877170138889
213,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Jack Rabbit,Baby,person,"[26, 36, 32]",46.42274305555556
214,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Jack Rabbit,Baby,person,"[48, 56, 59]",44.03092447916666
215,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Jack Rabbit,Baby,person,"[86, 94, 111]",9.54633246527778
216,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,chloe moriondo,Exhausted,person,"[47, 56, 59]",45.230794270833336
217,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,chloe moriondo,Exhausted,person,"[26, 36, 32]",45.072482638888886
218,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,chloe moriondo,Exhausted,person,"[86, 94, 111]",9.69672309027778
219,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,In What World,person,"[26, 36, 32]",46.45388454861112
220,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,In What World,person,"[48, 56, 59]",44.03591579861112
221,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,In What World,person,"[86, 94, 111]",9.510199652777777
222,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,A Little Bit of Everything,person,"[47, 56, 59]",45.22157118055555
223,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,A Little Bit of Everything,person,"[26, 36, 32]",45.072482638888886
224,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,A Little Bit of Everything,person,"[86, 94, 111]",9.705946180555555
225,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Daphne Gale,I Make You,person,"[26, 36, 32]",46.43511284722222
226,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Daphne Gale,I Make You,person,"[48, 56, 59]",44.04611545138889
227,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Daphne Gale,I Make You,person,"[86, 94, 111]",9.51877170138889
