curColor,curPer,curColor2,curPer2,curColor3,curPer3,curObject,curHead,curTitle,curExplain,curArtist,song,genre
Grey,10.47,Pink,10.35,Grey,10.05,"['피부', '말뿐인', '속눈썹', '입', '인간', '목', '소매', '안경', '몸짓', '분홍색']",오늘은왠지예감이좋아 🧃ㅣ기분UP! 하루를열어주는DailyPopㅣhappydaygoodmorning 🧃,Steal My Clothes,#팝송 #플레이리스트 #기분전환,Kito,Kito - Steal My Clothes,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['피부', '말뿐인', '속눈썹', '입', '인간', '목', '소매', '안경', '몸짓', '분홍색']",오늘은왠지예감이좋아 🧃ㅣ기분UP! 하루를열어주는DailyPopㅣhappydaygoodmorning 🧃,I Think You Should Leave,#팝송 #플레이리스트 #기분전환,OSTON,OSTON - I Think You Should Leave,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['피부', '말뿐인', '속눈썹', '입', '인간', '목', '소매', '안경', '몸짓', '분홍색']",오늘은왠지예감이좋아 🧃ㅣ기분UP! 하루를열어주는DailyPopㅣhappydaygoodmorning 🧃,Mr Pants,#팝송 #플레이리스트 #기분전환,Stevan,Stevan - Mr Pants,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['피부', '말뿐인', '속눈썹', '입', '인간', '목', '소매', '안경', '몸짓', '분홍색']",오늘은왠지예감이좋아 🧃ㅣ기분UP! 하루를열어주는DailyPopㅣhappydaygoodmorning 🧃,"you're in his bed, i'm in his head",#팝송 #플레이리스트 #기분전환,mags,"mags - you're in his bed, i'm in his head",POP
Grey,10.47,Pink,10.35,Grey,10.05,"['자전거', '타이어', '바퀴', '자전거 타이어', '제품', '자전거 액세서리', '자전거 바퀴', '자전거 프레임', '차량', '운송 모드']",당장산책나가고싶어질걸? | 봄에가볍게듣기좋은산뜻한팝송 | songsforsunnyday,Black Coffee,#팝송 #플레이리스트 #산책,AVIV,AVIV - Black Coffee,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['자전거', '타이어', '바퀴', '자전거 타이어', '제품', '자전거 액세서리', '자전거 바퀴', '자전거 프레임', '차량', '운송 모드']",당장산책나가고싶어질걸? | 봄에가볍게듣기좋은산뜻한팝송 | songsforsunnyday,I'm Trynna Tell U That I Love U,#팝송 #플레이리스트 #산책,Artemas,Artemas - I'm Trynna Tell U That I Love U,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['자전거', '타이어', '바퀴', '자전거 타이어', '제품', '자전거 액세서리', '자전거 바퀴', '자전거 프레임', '차량', '운송 모드']",당장산책나가고싶어질걸? | 봄에가볍게듣기좋은산뜻한팝송 | songsforsunnyday,Time I Love To Waste,#팝송 #플레이리스트 #산책,MAY-A,MAY-A - Time I Love To Waste,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['청바지', '바지', '표정', '다리', '소매', '편안', '몸짓', '대퇴골', '플래시 사진', '행복하다']",기분좋은한주의시작!ㅣ산뜻하고리듬감좋은트렌디팝플레이리스트ㅣBestPopularSongsOf2019,I Subscribe,#팝송 #플레이리스트 #음악,OhHeyMy,OhHeyMy - I Subscribe,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['청바지', '바지', '표정', '다리', '소매', '편안', '몸짓', '대퇴골', '플래시 사진', '행복하다']",기분좋은한주의시작!ㅣ산뜻하고리듬감좋은트렌디팝플레이리스트ㅣBestPopularSongsOf2019,Running,#팝송 #플레이리스트 #음악,Arlissa,Arlissa - Running,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['청바지', '바지', '표정', '다리', '소매', '편안', '몸짓', '대퇴골', '플래시 사진', '행복하다']",기분좋은한주의시작!ㅣ산뜻하고리듬감좋은트렌디팝플레이리스트ㅣBestPopularSongsOf2019,Pink Flamingo,#팝송 #플레이리스트 #음악,MVRSE,MVRSE - Pink Flamingo,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['물', '대기', '하늘', '자연', '액체', '자연 경관', '해돋이', '폰트', '대기 현상', '일몰']",S2LovePreachingPassionfruitS2ㅣ어느여름날의세레나데,Dilemma,#팝송 #플레이리스트 #노을,Nelly,Nelly - Dilemma,랩/힙합
Grey,10.47,Pink,10.35,Grey,10.05,"['물', '대기', '하늘', '자연', '액체', '자연 경관', '해돋이', '폰트', '대기 현상', '일몰']",S2LovePreachingPassionfruitS2ㅣ어느여름날의세레나데,The Fall,#팝송 #플레이리스트 #노을,Rhye,Rhye - The Fall,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['물', '대기', '하늘', '자연', '액체', '자연 경관', '해돋이', '폰트', '대기 현상', '일몰']",S2LovePreachingPassionfruitS2ㅣ어느여름날의세레나데,Always Afternoon,#팝송 #플레이리스트 #노을,Medasin,Medasin - Always Afternoon,기타
Grey,10.47,Pink,10.35,Grey,10.05,"['물', '대기', '하늘', '자연', '액체', '자연 경관', '해돋이', '폰트', '대기 현상', '일몰']",S2LovePreachingPassionfruitS2ㅣ어느여름날의세레나데,honey,#팝송 #플레이리스트 #노을,shosha,shosha - honey,랩/힙합
Grey,10.47,Pink,10.35,Grey,10.05,"['물', '대기', '하늘', '자연', '액체', '자연 경관', '해돋이', '폰트', '대기 현상', '일몰']",S2LovePreachingPassionfruitS2ㅣ어느여름날의세레나데,hug & kiss,#팝송 #플레이리스트 #노을,dress,dress - hug & kiss,랩/힙합
Grey,10.47,Pink,10.35,Grey,10.05,"['물', '대기', '하늘', '자연', '액체', '자연 경관', '해돋이', '폰트', '대기 현상', '일몰']",S2LovePreachingPassionfruitS2ㅣ어느여름날의세레나데,Focus,#팝송 #플레이리스트 #노을,Fortunes.,Fortunes. - Focus,R&B
Grey,10.47,Pink,10.35,Grey,10.05,"['물', '대기', '하늘', '자연', '액체', '자연 경관', '해돋이', '폰트', '대기 현상', '일몰']",S2LovePreachingPassionfruitS2ㅣ어느여름날의세레나데,Stay Safe,#팝송 #플레이리스트 #노을,Rhye,Rhye - Stay Safe,기타
Grey,10.47,Pink,10.35,Grey,10.05,"['헤어스타일', '표정', '자연 속의 사람들', '플래시 사진', '행복하다', '주황색', '식물', '드레스', '몸짓', '햇빛']",힙한하루를위한상쾌하고트렌디한팝!ㅣFresh & Trendypopforaniceday!,Take It Easy,#팝송 #플레이리스트 #기분전환,Surfaces,Surfaces - Take It Easy,POP
Grey,10.47,Pink,10.35,Grey,10.05,"['헤어스타일', '표정', '자연 속의 사람들', '플래시 사진', '행복하다', '주황색', '식물', '드레스', '몸짓', '햇빛']",힙한하루를위한상쾌하고트렌디한팝!ㅣFresh & Trendypopforaniceday!,Supalonely,#팝송 #플레이리스트 #기분전환,BENEE,BENEE - Supalonely,POP
Black,10.14,Grey,8.94,Grey,5.54,"['헤어스타일', '표정', '자연 속의 사람들', '플래시 사진', '행복하다', '주황색', '식물', '드레스', '몸짓', '햇빛']",힙한하루를위한상쾌하고트렌디한팝!ㅣFresh & Trendypopforaniceday!,Drugs,#팝송 #플레이리스트 #기분전환,OhHeyMy,OhHeyMy - Drugs,POP
Black,10.14,Grey,8.94,Grey,5.54,"['헤어스타일', '표정', '자연 속의 사람들', '플래시 사진', '행복하다', '주황색', '식물', '드레스', '몸짓', '햇빛']",힙한하루를위한상쾌하고트렌디한팝!ㅣFresh & Trendypopforaniceday!,Call My Name,#팝송 #플레이리스트 #기분전환,Favor,Favor - Call My Name,POP
Black,10.14,Grey,8.94,Grey,5.54,"['헤어스타일', '표정', '자연 속의 사람들', '플래시 사진', '행복하다', '주황색', '식물', '드레스', '몸짓', '햇빛']",힙한하루를위한상쾌하고트렌디한팝!ㅣFresh & Trendypopforaniceday!,I Won't Let You,#팝송 #플레이리스트 #기분전환,Caccia,Caccia - I Won't Let You,POP
Black,10.14,Grey,8.94,Grey,5.54,"['헤어스타일', '표정', '자연 속의 사람들', '플래시 사진', '행복하다', '주황색', '식물', '드레스', '몸짓', '햇빛']",힙한하루를위한상쾌하고트렌디한팝!ㅣFresh & Trendypopforaniceday!,Type 2,#팝송 #플레이리스트 #기분전환,Rence,Rence - Type 2,POP
Black,10.14,Grey,8.94,Grey,5.54,"['폰트', '색조 및 음영', '직사각형', '강청색', '목재', '상표', '유리', '어둠', '제도법', '무늬']",그대의새벽은어떤색인가요?ㅣ센치한분위기의멜랑콜리플레이리스트ㅣBestPopularSongsOf2020,2019,#팝송 #플레이리스트 #새벽감성,garba9,garba9 - 2019,재즈
Black,10.14,Grey,8.94,Grey,5.54,"['폰트', '색조 및 음영', '직사각형', '강청색', '목재', '상표', '유리', '어둠', '제도법', '무늬']",그대의새벽은어떤색인가요?ㅣ센치한분위기의멜랑콜리플레이리스트ㅣBestPopularSongsOf2020,You are the only one,#팝송 #플레이리스트 #새벽감성,garba9,garba9 - You are the only one,재즈
Black,10.14,Grey,8.94,Grey,5.54,"['폰트', '색조 및 음영', '직사각형', '강청색', '목재', '상표', '유리', '어둠', '제도법', '무늬']",그대의새벽은어떤색인가요?ㅣ센치한분위기의멜랑콜리플레이리스트ㅣBestPopularSongsOf2020,love yourself,#팝송 #플레이리스트 #새벽감성,XXXTENTACION,XXXTENTACION - love yourself,랩/힙합
Black,10.14,Grey,8.94,Grey,5.54,"['폰트', '색조 및 음영', '직사각형', '강청색', '목재', '상표', '유리', '어둠', '제도법', '무늬']",그대의새벽은어떤색인가요?ㅣ센치한분위기의멜랑콜리플레이리스트ㅣBestPopularSongsOf2020,xoxosos,#팝송 #플레이리스트 #새벽감성,keshi,keshi - xoxosos,POP
Black,10.14,Grey,8.94,Grey,5.54,"['폰트', '색조 및 음영', '직사각형', '강청색', '목재', '상표', '유리', '어둠', '제도법', '무늬']",그대의새벽은어떤색인가요?ㅣ센치한분위기의멜랑콜리플레이리스트ㅣBestPopularSongsOf2020,Maybe,#팝송 #플레이리스트 #새벽감성,RICEWINE,RICEWINE - Maybe,기타
Black,10.14,Grey,8.94,Grey,5.54,"['폰트', '색조 및 음영', '직사각형', '강청색', '목재', '상표', '유리', '어둠', '제도법', '무늬']",그대의새벽은어떤색인가요?ㅣ센치한분위기의멜랑콜리플레이리스트ㅣBestPopularSongsOf2020,Sleep,#팝송 #플레이리스트 #새벽감성,Lossapardo,Lossapardo - Sleep,R&B
Black,10.14,Grey,8.94,Grey,5.54,"['폰트', '색조 및 음영', '직사각형', '강청색', '목재', '상표', '유리', '어둠', '제도법', '무늬']",그대의새벽은어떤색인가요?ㅣ센치한분위기의멜랑콜리플레이리스트ㅣBestPopularSongsOf2020,Surely It Was,#팝송 #플레이리스트 #새벽감성,iwamizu,iwamizu - Surely It Was,POP
Black,10.14,Grey,8.94,Grey,5.54,"['폰트', '색조 및 음영', '직사각형', '강청색', '목재', '상표', '유리', '어둠', '제도법', '무늬']",그대의새벽은어떤색인가요?ㅣ센치한분위기의멜랑콜리플레이리스트ㅣBestPopularSongsOf2020,Pluie,#팝송 #플레이리스트 #새벽감성,iwamizu,iwamizu - Pluie,POP
Black,26.02,Black,14.29,Brown,8.23,"['금', '폰트', '대기 현상', '천체', '자정', '과학', '공간', '이벤트', '어둠', '제도법']",불금토달릴준비완료! 묵직한TrapSoundㅣHeavyTrapSound,Dum Dum,#트랩 #팝송 #플레이리스트,Baauer,Baauer - Dum Dum,기타
Black,26.02,Black,14.29,Brown,8.23,"['금', '폰트', '대기 현상', '천체', '자정', '과학', '공간', '이벤트', '어둠', '제도법']",불금토달릴준비완료! 묵직한TrapSoundㅣHeavyTrapSound,Kung Fu,#트랩 #팝송 #플레이리스트,Baauer,Baauer - Kung Fu,기타
Black,26.02,Black,14.29,Brown,8.23,"['금', '폰트', '대기 현상', '천체', '자정', '과학', '공간', '이벤트', '어둠', '제도법']",불금토달릴준비완료! 묵직한TrapSoundㅣHeavyTrapSound,Help Me!,#트랩 #팝송 #플레이리스트,GTA,GTA - Help Me!,기타
Black,26.02,Black,14.29,Brown,8.23,"['금', '폰트', '대기 현상', '천체', '자정', '과학', '공간', '이벤트', '어둠', '제도법']",불금토달릴준비완료! 묵직한TrapSoundㅣHeavyTrapSound,Mosh Pit,#트랩 #팝송 #플레이리스트,Flosstradamus,Flosstradamus - Mosh Pit,기타
Black,26.02,Black,14.29,Brown,8.23,"['구름', '하늘', '전기', '폰트', '없다', '철사', '공공', '도시', '정면', '적운']",노을진저녁혼자만의시간 | 봄밤에듣는그루브한BGM | Soulful & RnB,Keeps On Fallin',#알앤비 #팝송 #플레이리스트,Babyface,Babyface - Keeps On Fallin',R&B
Black,26.02,Black,14.29,Brown,8.23,"['구름', '하늘', '전기', '폰트', '없다', '철사', '공공', '도시', '정면', '적운']",노을진저녁혼자만의시간 | 봄밤에듣는그루브한BGM | Soulful & RnB,Love Quotes,#알앤비 #팝송 #플레이리스트,Jenevieve,Jenevieve - Love Quotes,R&B
Black,26.02,Black,14.29,Brown,8.23,"['구름', '하늘', '전기', '폰트', '없다', '철사', '공공', '도시', '정면', '적운']",노을진저녁혼자만의시간 | 봄밤에듣는그루브한BGM | Soulful & RnB,trust,#알앤비 #팝송 #플레이리스트,thuy,thuy - trust,R&B
Black,26.02,Black,14.29,Brown,8.23,"['구름', '하늘', '전기', '폰트', '없다', '철사', '공공', '도시', '정면', '적운']",노을진저녁혼자만의시간 | 봄밤에듣는그루브한BGM | Soulful & RnB,she moves,#알앤비 #팝송 #플레이리스트,leejean,leejean - she moves,R&B
Black,26.02,Black,14.29,Brown,8.23,"['구름', '하늘', '전기', '폰트', '없다', '철사', '공공', '도시', '정면', '적운']",노을진저녁혼자만의시간 | 봄밤에듣는그루브한BGM | Soulful & RnB,Never Let Me Go,#알앤비 #팝송 #플레이리스트,문수진,문수진 - Never Let Me Go,R&B
Grey,26.26,Black,7.51,Grey,6.66,"['구름', '하늘', '전기', '폰트', '없다', '철사', '공공', '도시', '정면', '적운']",노을진저녁혼자만의시간 | 봄밤에듣는그루브한BGM | Soulful & RnB,Maybe I,#알앤비 #팝송 #플레이리스트,Galdive,Galdive - Maybe I,기타
Grey,26.26,Black,7.51,Grey,6.66,"['플래시 사진', '하늘', '플레이어', '폰트', '마젠타', '그물', '스포츠', '잔디', '강청색', '무릎']",힙하게시작하는하루! 상쾌하고감각적인팝송모음ㅣ트렌디하고신나는팝송모음ㅣsongstomakemyday,Low Life,#팝송 #플레이리스트 #음악,Soleima,Soleima - Low Life,POP
Grey,26.26,Black,7.51,Grey,6.66,"['플래시 사진', '하늘', '플레이어', '폰트', '마젠타', '그물', '스포츠', '잔디', '강청색', '무릎']",힙하게시작하는하루! 상쾌하고감각적인팝송모음ㅣ트렌디하고신나는팝송모음ㅣsongstomakemyday,Running,#팝송 #플레이리스트 #음악,Arlissa,Arlissa - Running,POP
Grey,26.26,Black,7.51,Grey,6.66,"['플래시 사진', '하늘', '플레이어', '폰트', '마젠타', '그물', '스포츠', '잔디', '강청색', '무릎']",힙하게시작하는하루! 상쾌하고감각적인팝송모음ㅣ트렌디하고신나는팝송모음ㅣsongstomakemyday,Damn Life Is Good,#팝송 #플레이리스트 #음악,FLAVIA,FLAVIA - Damn Life Is Good,POP
Grey,26.26,Black,7.51,Grey,6.66,"['플래시 사진', '하늘', '플레이어', '폰트', '마젠타', '그물', '스포츠', '잔디', '강청색', '무릎']",힙하게시작하는하루! 상쾌하고감각적인팝송모음ㅣ트렌디하고신나는팝송모음ㅣsongstomakemyday,High Five,#팝송 #플레이리스트 #음악,Sigrid,Sigrid - High Five,POP
Grey,26.26,Black,7.51,Grey,6.66,"['플래시 사진', '하늘', '플레이어', '폰트', '마젠타', '그물', '스포츠', '잔디', '강청색', '무릎']",힙하게시작하는하루! 상쾌하고감각적인팝송모음ㅣ트렌디하고신나는팝송모음ㅣsongstomakemyday,Me Too,#팝송 #플레이리스트 #음악,Ayanis,Ayanis - Me Too,R&B
Grey,26.26,Black,7.51,Grey,6.66,"['플래시 사진', '하늘', '플레이어', '폰트', '마젠타', '그물', '스포츠', '잔디', '강청색', '무릎']",힙하게시작하는하루! 상쾌하고감각적인팝송모음ㅣ트렌디하고신나는팝송모음ㅣsongstomakemyday,Blank,#팝송 #플레이리스트 #음악,Melvv,Melvv - Blank,기타
Grey,26.26,Black,7.51,Grey,6.66,"['하늘', '물', '구름', '자연 환 경', '호박색', '자연 경관', '주황색', '햇빛', '행복하다', '잔광']",저물어가는여름의끝자락ㅣ붉게물든노을을바라보며Acousticㅣwhensummerisgone,Where Did You Come From,#팝송 #어쿠스틱 #플레이리스트,Andrew & Veda,Andrew & Veda - Where Did You Come From,기타
Cyan,50.35,Grey,6.51,Grey,3.75,"['턱', '헤어스타일', '시력 관리', '안경', '수염', '가지다', '목', '턱', '소매', '몸짓']",밖에못나가면집에서혼자놀면돼ㅣ연말텐션끌어올릴기분전환POPㅣ2020besthavefunaloneathomeplaylist,Boyfriend,#팝송 #플레이리스트 #기분전환,Hurts,Hurts - Boyfriend,POP
Cyan,50.35,Grey,6.51,Grey,3.75,"['턱', '헤어스타일', '시력 관리', '안경', '수염', '가지다', '목', '턱', '소매', '몸짓']",밖에못나가면집에서혼자놀면돼ㅣ연말텐션끌어올릴기분전환POPㅣ2020besthavefunaloneathomeplaylist,Call Me,#팝송 #플레이리스트 #기분전환,NEIKED,NEIKED - Call Me,POP
Cyan,50.35,Grey,6.51,Grey,3.75,"['턱', '헤어스타일', '시력 관리', '안경', '수염', '가지다', '목', '턱', '소매', '몸짓']",밖에못나가면집에서혼자놀면돼ㅣ연말텐션끌어올릴기분전환POPㅣ2020besthavefunaloneathomeplaylist,EZ Time,#팝송 #플레이리스트 #기분전환,Teeers,Teeers - EZ Time,POP
Cyan,50.35,Grey,6.51,Grey,3.75,"['턱', '헤어스타일', '시력 관리', '안경', '수염', '가지다', '목', '턱', '소매', '몸짓']",밖에못나가면집에서혼자놀면돼ㅣ연말텐션끌어올릴기분전환POPㅣ2020besthavefunaloneathomeplaylist,Mug Shot,#팝송 #플레이리스트 #기분전환,MAX,MAX - Mug Shot,POP
Cyan,50.35,Grey,6.51,Grey,3.75,"['턱', '헤어스타일', '시력 관리', '안경', '수염', '가지다', '목', '턱', '소매', '몸짓']",밖에못나가면집에서혼자놀면돼ㅣ연말텐션끌어올릴기분전환POPㅣ2020besthavefunaloneathomeplaylist,Falling In Love,#팝송 #플레이리스트 #기분전환,SakaZan,SakaZan - Falling In Love,기타
Cyan,50.35,Grey,6.51,Grey,3.75,"['턱', '헤어스타일', '시력 관리', '안경', '수염', '가지다', '목', '턱', '소매', '몸짓']",밖에못나가면집에서혼자놀면돼ㅣ연말텐션끌어올릴기분전환POPㅣ2020besthavefunaloneathomeplaylist,Lucky Man,#팝송 #플레이리스트 #기분전환,Hearts & Colors,Hearts & Colors - Lucky Man,POP
Cyan,50.35,Grey,6.51,Grey,3.75,"['턱', '헤어스타일', '시력 관리', '안경', '수염', '가지다', '목', '턱', '소매', '몸짓']",밖에못나가면집에서혼자놀면돼ㅣ연말텐션끌어올릴기분전환POPㅣ2020besthavefunaloneathomeplaylist,Barcelona,#팝송 #플레이리스트 #기분전환,Jack & Jack,Jack & Jack - Barcelona,POP
Grey,35.0,Black,12.94,Grey,11.43,"['턱', '헤어스타일', '시력 관리', '안경', '수염', '가지다', '목', '턱', '소매', '몸짓']",밖에못나가면집에서혼자놀면돼ㅣ연말텐션끌어올릴기분전환POPㅣ2020besthavefunaloneathomeplaylist,Kiss My Fat Ass,#팝송 #플레이리스트 #기분전환,Sheppard,Sheppard - Kiss My Fat Ass,POP
Grey,35.0,Black,12.94,Grey,11.43,"['턱', '헤어스타일', '시력 관리', '안경', '수염', '가지다', '목', '턱', '소매', '몸짓']",밖에못나가면집에서혼자놀면돼ㅣ연말텐션끌어올릴기분전환POPㅣ2020besthavefunaloneathomeplaylist,Viva La Illusion,#팝송 #플레이리스트 #기분전환,Liberty,Liberty - Viva La Illusion,록/메탈
Grey,35.0,Black,12.94,Grey,11.43,"['턱', '헤어스타일', '시력 관리', '안경', '수염', '가지다', '목', '턱', '소매', '몸짓']",밖에못나가면집에서혼자놀면돼ㅣ연말텐션끌어올릴기분전환POPㅣ2020besthavefunaloneathomeplaylist,Echoes,#팝송 #플레이리스트 #기분전환,Roosevelt,Roosevelt - Echoes,록/메탈
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '폰트', '풍경', '자연 속의 사람들', '이벤트', '티셔츠', '토양', '복숭아', '상표', '대퇴골']",습한공기에가라앉는마음 | 센치한여름밤에듣기좋은감성팝 | summernightwithsentimentalpop,My Sunrise,#팝송 #플레이리스트 #음악,Ruti,Ruti - My Sunrise,R&B
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '폰트', '풍경', '자연 속의 사람들', '이벤트', '티셔츠', '토양', '복숭아', '상표', '대퇴골']",습한공기에가라앉는마음 | 센치한여름밤에듣기좋은감성팝 | summernightwithsentimentalpop,Loverboy,#팝송 #플레이리스트 #음악,Joesef,Joesef - Loverboy,POP
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '폰트', '풍경', '자연 속의 사람들', '이벤트', '티셔츠', '토양', '복숭아', '상표', '대퇴골']",습한공기에가라앉는마음 | 센치한여름밤에듣기좋은감성팝 | summernightwithsentimentalpop,Goodbye My Love,#팝송 #플레이리스트 #음악,Jungle,Jungle - Goodbye My Love,기타
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '폰트', '풍경', '자연 속의 사람들', '이벤트', '티셔츠', '토양', '복숭아', '상표', '대퇴골']",습한공기에가라앉는마음 | 센치한여름밤에듣기좋은감성팝 | summernightwithsentimentalpop,Closer to You,#팝송 #플레이리스트 #음악,Ruti,Ruti - Closer to You,R&B
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '폰트', '풍경', '자연 속의 사람들', '이벤트', '티셔츠', '토양', '복숭아', '상표', '대퇴골']",습한공기에가라앉는마음 | 센치한여름밤에듣기좋은감성팝 | summernightwithsentimentalpop,Fire,#팝송 #플레이리스트 #음악,Joesef,Joesef - Fire,R&B
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '폰트', '풍경', '자연 속의 사람들', '이벤트', '티셔츠', '토양', '복숭아', '상표', '대퇴골']",습한공기에가라앉는마음 | 센치한여름밤에듣기좋은감성팝 | summernightwithsentimentalpop,Ebb & Flow,#팝송 #플레이리스트 #음악,Felivand,Felivand - Ebb & Flow,R&B
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '노란색', '폰트', '티셔츠', '플레이어', '잔디', '직사각형', '반바지', '강청색', '광고하는']",월요병ㅃㅃㅣ산뜻하게충전하는하루! 활력뿜뿜BGM2ㅣChargeUpYourDay!,Checklist,#신나는 #팝송 #플레이리스트,MAX,MAX - Checklist,POP
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '노란색', '폰트', '티셔츠', '플레이어', '잔디', '직사각형', '반바지', '강청색', '광고하는']",월요병ㅃㅃㅣ산뜻하게충전하는하루! 활력뿜뿜BGM2ㅣChargeUpYourDay!,Someone Else,#신나는 #팝송 #플레이리스트,TRXD,TRXD - Someone Else,POP
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '노란색', '폰트', '티셔츠', '플레이어', '잔디', '직사각형', '반바지', '강청색', '광고하는']",월요병ㅃㅃㅣ산뜻하게충전하는하루! 활력뿜뿜BGM2ㅣChargeUpYourDay!,Dead Alive,#신나는 #팝송 #플레이리스트,KIDDO,KIDDO - Dead Alive,POP
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '노란색', '폰트', '티셔츠', '플레이어', '잔디', '직사각형', '반바지', '강청색', '광고하는']",월요병ㅃㅃㅣ산뜻하게충전하는하루! 활력뿜뿜BGM2ㅣChargeUpYourDay!,Be Cool,#신나는 #팝송 #플레이리스트,Embody,Embody - Be Cool,기타
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '노란색', '폰트', '티셔츠', '플레이어', '잔디', '직사각형', '반바지', '강청색', '광고하는']",월요병ㅃㅃㅣ산뜻하게충전하는하루! 활력뿜뿜BGM2ㅣChargeUpYourDay!,Satisfied,#신나는 #팝송 #플레이리스트,Galantis,Galantis - Satisfied,기타
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '노란색', '폰트', '티셔츠', '플레이어', '잔디', '직사각형', '반바지', '강청색', '광고하는']",월요병ㅃㅃㅣ산뜻하게충전하는하루! 활력뿜뿜BGM2ㅣChargeUpYourDay!,Paradise,#신나는 #팝송 #플레이리스트,Ofenbach,Ofenbach - Paradise,기타
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '노란색', '폰트', '티셔츠', '플레이어', '잔디', '직사각형', '반바지', '강청색', '광고하는']",월요병ㅃㅃㅣ산뜻하게충전하는하루! 활력뿜뿜BGM2ㅣChargeUpYourDay!,Just Friends,#신나는 #팝송 #플레이리스트,Chromeo,Chromeo - Just Friends,기타
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '노란색', '폰트', '티셔츠', '플레이어', '잔디', '직사각형', '반바지', '강청색', '광고하는']",월요병ㅃㅃㅣ산뜻하게충전하는하루! 활력뿜뿜BGM2ㅣChargeUpYourDay!,Lose Myself,#신나는 #팝송 #플레이리스트,Faustix,Faustix - Lose Myself,POP
Grey,35.0,Black,12.94,Grey,11.43,"['소매', '노란색', '폰트', '티셔츠', '플레이어', '잔디', '직사각형', '반바지', '강청색', '광고하는']",월요병ㅃㅃㅣ산뜻하게충전하는하루! 활력뿜뿜BGM2ㅣChargeUpYourDay!,Million Ways,#신나는 #팝송 #플레이리스트,HRVY,HRVY - Million Ways,POP
Grey,35.0,Black,12.94,Grey,11.43,"['구름', '하늘', '항공기', '비행기', '비행', '적운', '폰트', '모노플레인', '여행하다', '비행기 여행']",이어폰을꽂은채둠칫둠칫ㅣBestPopularSongsOf2020,Just My Type,#팝송 #플레이리스트 #기분전환,KELLA,KELLA - Just My Type,POP
Grey,35.0,Black,12.94,Grey,11.43,"['구름', '하늘', '항공기', '비행기', '비행', '적운', '폰트', '모노플레인', '여행하다', '비행기 여행']",이어폰을꽂은채둠칫둠칫ㅣBestPopularSongsOf2020,F You I Love You,#팝송 #플레이리스트 #기분전환,KYLE,KYLE - F You I Love You,랩/힙합
Grey,35.0,Black,12.94,Grey,11.43,"['구름', '하늘', '항공기', '비행기', '비행', '적운', '폰트', '모노플레인', '여행하다', '비행기 여행']",이어폰을꽂은채둠칫둠칫ㅣBestPopularSongsOf2020,Forward,#팝송 #플레이리스트 #기분전환,Cirillo,Cirillo - Forward,POP
Grey,35.0,Black,12.94,Grey,11.43,"['구름', '하늘', '항공기', '비행기', '비행', '적운', '폰트', '모노플레인', '여행하다', '비행기 여행']",이어폰을꽂은채둠칫둠칫ㅣBestPopularSongsOf2020,Sims,#팝송 #플레이리스트 #기분전환,Lauv,Lauv - Sims,POP
Grey,35.0,Black,12.94,Grey,11.43,"['후드', '하늘', '보라', '자동차 디자인', '폰트', '제비꽃', '직사각형', '자동차 외장', '간단한 기계 장치', '삼각형']",차가워진밤공기에어울리는DeepGrooveㅣDeep & groovyvibesonacoldnight,Butterfly,#팝송 #플레이리스트 #저녁,Lenis,Lenis - Butterfly,R&B
Grey,35.0,Black,12.94,Grey,11.43,"['후드', '하늘', '보라', '자동차 디자인', '폰트', '제비꽃', '직사각형', '자동차 외장', '간단한 기계 장치', '삼각형']",차가워진밤공기에어울리는DeepGrooveㅣDeep & groovyvibesonacoldnight,Love Jones,#팝송 #플레이리스트 #저녁,#TheSet,#TheSet - Love Jones,R&B
Grey,35.0,Black,12.94,Grey,11.43,"['후드', '하늘', '보라', '자동차 디자인', '폰트', '제비꽃', '직사각형', '자동차 외장', '간단한 기계 장치', '삼각형']",차가워진밤공기에어울리는DeepGrooveㅣDeep & groovyvibesonacoldnight,haventhadlove,#팝송 #플레이리스트 #저녁,laye,laye - haventhadlove,POP
