이미지,제목,설명,가수,곡명,이미지객체,이미지색감,색감비율
https://img.youtube.com/vi/GXxSA2DV-CY/maxresdefault.jpg,틀면 여름,#팝송추천 #플레이리스트 #노래추천 슬슬 여름 맞이할 준비 해야지,Brandin Jay,Winnin',person,"[48, 65, 110]",35.05772569444445
https://img.youtube.com/vi/GXxSA2DV-CY/maxresdefault.jpg,틀면 여름,#팝송추천 #플레이리스트 #노래추천 슬슬 여름 맞이할 준비 해야지,Brandin Jay,Winnin',person,"[103, 133, 193]",33.2431640625
https://img.youtube.com/vi/GXxSA2DV-CY/maxresdefault.jpg,틀면 여름,#팝송추천 #플레이리스트 #노래추천 슬슬 여름 맞이할 준비 해야지,Brandin Jay,Winnin',person,"[220, 226, 233]",31.699110243055557
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,"Fisherman, 구원찬",기다려,person,"[102, 111, 121]",36.87424045138889
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,"Fisherman, 구원찬",기다려,person,"[51, 56, 60]",35.80870225694445
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,"Fisherman, 구원찬",기다려,person,"[132, 162, 186]",27.317057291666668
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,백예린,Rest,person,"[102, 111, 121]",36.88780381944444
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,백예린,Rest,person,"[51, 56, 60]",35.80902777777778
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,백예린,Rest,person,"[132, 162, 186]",27.30316840277778
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,92914,Okinawa,person,"[102, 111, 121]",36.89366319444444
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,92914,Okinawa,person,"[51, 56, 60]",35.81043836805556
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,92914,Okinawa,person,"[132, 162, 186]",27.2958984375
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,죠지,하루종일,person,"[102, 111, 121]",36.89181857638889
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,죠지,하루종일,person,"[51, 56, 60]",35.80490451388889
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,죠지,하루종일,person,"[132, 162, 186]",27.303276909722225
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,Colde,Your Dog Loves You (Feat. Crush),person,"[102, 111, 121]",36.887912326388886
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,Colde,Your Dog Loves You (Feat. Crush),person,"[51, 56, 60]",35.80902777777778
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,Colde,Your Dog Loves You (Feat. Crush),person,"[132, 162, 186]",27.303059895833332
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,소수빈,얼마나 더 (Acoustic Ver.),person,"[102, 111, 121]",36.88780381944444
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,소수빈,얼마나 더 (Acoustic Ver.),person,"[51, 56, 60]",35.80902777777778
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,소수빈,얼마나 더 (Acoustic Ver.),person,"[132, 162, 186]",27.30316840277778
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,Protonebula,섬 (Feat. Meego),person,"[102, 111, 121]",36.887912326388886
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,Protonebula,섬 (Feat. Meego),person,"[51, 56, 60]",35.80902777777778
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,Protonebula,섬 (Feat. Meego),person,"[132, 162, 186]",27.303059895833332
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,ideadead,써,person,"[102, 111, 121]",36.887912326388886
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,ideadead,써,person,"[51, 56, 60]",35.80902777777778
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,ideadead,써,person,"[132, 162, 186]",27.303059895833332
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,92914,Sunset,person,"[102, 111, 121]",36.887912326388886
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,92914,Sunset,person,"[51, 56, 60]",35.80902777777778
https://img.youtube.com/vi/EP0dlqmMr8o/maxresdefault.jpg,스며들기 좋은 오늘:),#플레이리스트 #노래추천 #음악추천 이 기분좋은 하루에 온전히 스며들고 싶다.,92914,Sunset,person,"[132, 162, 186]",27.303059895833332
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,atlas,a letter to my freshman self,cup,"[53, 66, 77]",43.65190972222222
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,atlas,a letter to my freshman self,cup,"[90, 109, 121]",37.682834201388886
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,atlas,a letter to my freshman self,cup,"[134, 155, 168]",18.66525607638889
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Luke Christopher,Roses,cup,"[53, 66, 77]",43.650716145833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Luke Christopher,Roses,cup,"[90, 109, 121]",37.678059895833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Luke Christopher,Roses,cup,"[134, 155, 168]",18.671223958333332
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,zamir,bunker buddies,cup,"[53, 66, 77]",43.650716145833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,zamir,bunker buddies,cup,"[90, 109, 121]",37.678059895833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,zamir,bunker buddies,cup,"[134, 155, 168]",18.671223958333332
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,atlas,valentine,cup,"[53, 66, 77]",43.65190972222222
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,atlas,valentine,cup,"[90, 109, 121]",37.682834201388886
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,atlas,valentine,cup,"[134, 155, 168]",18.66525607638889
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Rob Curly,Honeymoon,cup,"[53, 66, 77]",43.65190972222222
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Rob Curly,Honeymoon,cup,"[90, 109, 121]",37.682834201388886
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Rob Curly,Honeymoon,cup,"[134, 155, 168]",18.66525607638889
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,samsa,22 thoughts,cup,"[53, 66, 77]",43.669596354166664
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,samsa,22 thoughts,cup,"[90, 109, 121]",37.72450086805556
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,samsa,22 thoughts,cup,"[134, 155, 168]",18.60590277777778
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Love-sadKID,Something More,cup,"[53, 66, 77]",43.650716145833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Love-sadKID,Something More,cup,"[90, 109, 121]",37.678059895833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Love-sadKID,Something More,cup,"[134, 155, 168]",18.671223958333332
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Love-sadKID,See Your Name,cup,"[53, 66, 77]",43.63530815972222
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Love-sadKID,See Your Name,cup,"[90, 109, 121]",37.691080729166664
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Love-sadKID,See Your Name,cup,"[134, 155, 168]",18.67361111111111
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,mochi,stalemate,cup,"[53, 66, 77]",43.63530815972222
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,mochi,stalemate,cup,"[90, 109, 121]",37.691080729166664
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,mochi,stalemate,cup,"[134, 155, 168]",18.67361111111111
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Mickey Cho,Thoughts,cup,"[53, 66, 77]",43.650716145833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Mickey Cho,Thoughts,cup,"[90, 109, 121]",37.678059895833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Mickey Cho,Thoughts,cup,"[134, 155, 168]",18.671223958333332
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Sound Providers,Choc Promo,cup,"[53, 66, 77]",43.650716145833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Sound Providers,Choc Promo,cup,"[90, 109, 121]",37.678059895833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Sound Providers,Choc Promo,cup,"[134, 155, 168]",18.671223958333332
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Headhaunter,Stand Up Guy,cup,"[53, 66, 77]",43.65234375
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Headhaunter,Stand Up Guy,cup,"[90, 109, 121]",37.70431857638889
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Headhaunter,Stand Up Guy,cup,"[134, 155, 168]",18.64333767361111
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,afternoon,month & a half,cup,"[53, 66, 77]",43.65190972222222
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,afternoon,month & a half,cup,"[90, 109, 121]",37.69932725694444
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,afternoon,month & a half,cup,"[134, 155, 168]",18.648763020833332
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Jazzinuf,Coffee And Cigarettes,cup,"[53, 66, 77]",43.650716145833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Jazzinuf,Coffee And Cigarettes,cup,"[90, 109, 121]",37.678059895833336
https://img.youtube.com/vi/TwuXQf3O2Uw/maxresdefault.jpg,이런 노래 틀어주는 카페 찾습니다. ft. 재즈힙합,#플레이리스트 #노래추천 #재즈힙합 어디 없을까?,Jazzinuf,Coffee And Cigarettes,cup,"[134, 155, 168]",18.671223958333332
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Johnny Martian,Foolish,person,"[55, 45, 45]",58.856770833333336
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Johnny Martian,Foolish,person,"[96, 81, 95]",27.78515625
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Johnny Martian,Foolish,person,"[176, 138, 155]",13.358072916666666
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Feyde,Tomorrow,person,"[55, 45, 45]",58.8662109375
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Feyde,Tomorrow,person,"[96, 81, 95]",27.77810329861111
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Feyde,Tomorrow,person,"[176, 138, 155]",13.35568576388889
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,HONNE,woman,person,"[55, 45, 45]",58.65093315972222
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,HONNE,woman,person,"[95, 81, 95]",27.928168402777775
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,HONNE,woman,person,"[176, 138, 155]",13.4208984375
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,LANY,13,person,"[55, 45, 45]",58.856770833333336
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,LANY,13,person,"[96, 81, 95]",27.78515625
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,LANY,13,person,"[176, 138, 155]",13.358072916666666
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Mac Ayres,Change Ya Mind,person,"[55, 45, 45]",58.68218315972222
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Mac Ayres,Change Ya Mind,person,"[95, 81, 95]",27.909505208333336
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Mac Ayres,Change Ya Mind,person,"[176, 138, 155]",13.408311631944445
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Pink Sweat$,Honesty,person,"[55, 45, 45]",58.856770833333336
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Pink Sweat$,Honesty,person,"[96, 81, 95]",27.78515625
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Pink Sweat$,Honesty,person,"[176, 138, 155]",13.358072916666666
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Bruno Major,Fair-Weather Friend,person,"[55, 45, 45]",58.856770833333336
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Bruno Major,Fair-Weather Friend,person,"[96, 81, 95]",27.78515625
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Bruno Major,Fair-Weather Friend,person,"[176, 138, 155]",13.358072916666666
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,keshi,i swear i'll never leave again,person,"[55, 45, 45]",58.856770833333336
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,keshi,i swear i'll never leave again,person,"[96, 81, 95]",27.78515625
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,keshi,i swear i'll never leave again,person,"[176, 138, 155]",13.358072916666666
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Johnny Martian,Paris,person,"[55, 45, 45]",58.79644097222222
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Johnny Martian,Paris,person,"[96, 81, 95]",27.818250868055554
https://img.youtube.com/vi/puy71DQ9-eA/maxresdefault.jpg,갑자기 오늘밤 분위기 캘리포니아 7번 국도,#팝송추천 #플레이리스트 #노래추천 안전벨트 매자출발한다,Johnny Martian,Paris,person,"[176, 138, 155]",13.385308159722223
https://img.youtube.com/vi/z2t5ifkjqao/maxresdefault.jpg,네 새벽감성을 책임져도 될까?,#새벽감성 #노래추천 #사운드클라우드 오랜만에 들고 온 새벽갬성 플레이리스트,오존(O3ohn),somehow,,"[2, 3, 3]",65.45952690972221
https://img.youtube.com/vi/z2t5ifkjqao/maxresdefault.jpg,네 새벽감성을 책임져도 될까?,#새벽감성 #노래추천 #사운드클라우드 오랜만에 들고 온 새벽갬성 플레이리스트,오존(O3ohn),somehow,,"[30, 39, 43]",30.556966145833332
https://img.youtube.com/vi/z2t5ifkjqao/maxresdefault.jpg,네 새벽감성을 책임져도 될까?,#새벽감성 #노래추천 #사운드클라우드 오랜만에 들고 온 새벽갬성 플레이리스트,오존(O3ohn),somehow,,"[64, 75, 87]",3.9835069444444446
https://img.youtube.com/vi/z2t5ifkjqao/maxresdefault.jpg,네 새벽감성을 책임져도 될까?,#새벽감성 #노래추천 #사운드클라우드 오랜만에 들고 온 새벽갬성 플레이리스트,CRUSH,I fall in love too easily,,"[2, 3, 3]",65.45952690972221
https://img.youtube.com/vi/z2t5ifkjqao/maxresdefault.jpg,네 새벽감성을 책임져도 될까?,#새벽감성 #노래추천 #사운드클라우드 오랜만에 들고 온 새벽갬성 플레이리스트,CRUSH,I fall in love too easily,,"[30, 39, 43]",30.556966145833332
https://img.youtube.com/vi/z2t5ifkjqao/maxresdefault.jpg,네 새벽감성을 책임져도 될까?,#새벽감성 #노래추천 #사운드클라우드 오랜만에 들고 온 새벽갬성 플레이리스트,CRUSH,I fall in love too easily,,"[64, 75, 87]",3.9835069444444446
https://img.youtube.com/vi/z2t5ifkjqao/maxresdefault.jpg,네 새벽감성을 책임져도 될까?,#새벽감성 #노래추천 #사운드클라우드 오랜만에 들고 온 새벽갬성 플레이리스트,slchld,because I don't wanna know,,"[2, 3, 3]",65.45952690972221
