이미지,제목,설명,가수,곡명,이미지객체,이미지색감
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Matt Maltese,Everyone Adores You (quiet),person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Matt Maltese,Everyone Adores You (quiet),person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,92914,Starlight,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,92914,Starlight,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,92914,Starlight,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - la la la that's how it goes,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - la la la that's how it goes,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - la la la that's how it goes,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Milena - Letter,English Version,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Milena - Letter,English Version,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Milena - Letter,English Version,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,The Paper Kites,Tin Lover,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,The Paper Kites,Tin Lover,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,The Paper Kites,Tin Lover,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"92914,HanMinji",Someday,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"92914,HanMinji",Someday,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"92914,HanMinji",Someday,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - free love,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - free love,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - free love,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Love Is (Intro),person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Love Is (Intro),person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Love Is (Intro),person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - gone gone gone,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - gone gone gone,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - gone gone gone,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,Whatever You Want,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,Whatever You Want,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,Whatever You Want,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sino,Strange,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sino,Strange,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sino,Strange,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Oscar Lang,million little reasons,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Oscar Lang,million little reasons,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Oscar Lang,million little reasons,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,92914,Okinawa,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,92914,Okinawa,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,92914,Okinawa,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,Remember,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,Remember,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,Remember,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - one way to tokyo,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - one way to tokyo,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - one way to tokyo,dream edit,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Joey Stamper,In The Wee Small Hours Of The Morning,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Joey Stamper,In The Wee Small Hours Of The Morning,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Joey Stamper,In The Wee Small Hours Of The Morning,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,SOLOMON,do you want my love?,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,SOLOMON,do you want my love?,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,SOLOMON,do you want my love?,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,silent,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,silent,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,silent,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Matt Maltese,When You Wash Your Hair,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Matt Maltese,When You Wash Your Hair,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Matt Maltese,When You Wash Your Hair,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,another guy,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,another guy,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,another guy,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Your Night Is My Dream,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Your Night Is My Dream,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Your Night Is My Dream,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"The Paper Kites, Lucy Rose",For All You Give,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"The Paper Kites, Lucy Rose",For All You Give,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"The Paper Kites, Lucy Rose",For All You Give,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,yellow lights,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,yellow lights,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,yellow lights,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,yaeow,does it really matter?,person,"{'color': array([ 83, 138, 161]), 'percentage': 32.85687934027778}"
